Код ЕСР;shortname;fullname;region_shortname;region_fullname;Тип региона;КОД дороги
377096;ЛЮБЕНЦЫ;ЛЮБЕНЦЫ ;Львовская;Львовская Область;Область;ЛЬВ
377113;ГИРНЕ;ГИРНЕ ;Львовская;Львовская Область;Область;ЛЬВ
377217;КОНЮХОВ;КОНЮХОВ ;Львовская;Львовская Область;Область;ЛЬВ
377408;СТРЫЙ;СТРЫЙ ;Львовская;Львовская Область;Область;ЛЬВ
377414;МОРШИН;МОРШИН ;Львовская;Львовская Область;Область;ЛЬВ
377429;ВЕРЧАНЫ;ВЕРЧАНЫ ;Львовская;Львовская Область;Область;ЛЬВ
377433;УГЕРСКО;УГЕРСКО ;Львовская;Львовская Область;Область;ЛЬВ
377448;БИЛЬЧЕ;БИЛЬЧЕ ;Львовская;Львовская Область;Область;ЛЬВ
377452;ДОВГЕ-МОРШИН;ДОВГЕ-МОРШИНСКОЕ ;Львовская;Львовская Область;Область;ЛЬВ
377467;ПЕСОЧНОЕ;ПЕСОЧНОЕ ;Львовская;Львовская Область;Область;ЛЬВ
377607;ДНЕСТРЯНСКАЯ;ДНЕСТРЯНСКАЯ ;Львовская;Львовская Область;Область;ЛЬВ
377804;НИКОЛАЕВ-ДН.;НИКОЛАЕВ-ДНЕСТРОВСКИЙ ;Львовская;Львовская Область;Область;ЛЬВ
377819;ЗАДОРОЖНАЯ;ЗАДОРОЖНАЯ ;Львовская;Львовская Область;Область;ЛЬВ
377823;ЧЕРКАССЫ-ЛЬВ;ЧЕРКАССЫ-ЛЬВОВСКИЕ ;Львовская;Львовская Область;Область;ЛЬВ
377838;ДМИТРИЯ;ДМИТРИЯ ;Львовская;Львовская Область;Область;ЛЬВ
377842;ШИРЕЦ 1;ШИРЕЦ 1 ;Львовская;Львовская Область;Область;ЛЬВ
377908;ЩИРЕЦ2;ЩИРЕЦ2 ;Львовская;Львовская Область;Область;ЛЬВ
377912;СЕМЯНОВКА;СЕМЯНОВКА ;Львовская;Львовская Область;Область;ЛЬВ
377927;ПУСТОМЫТЫ;ПУСТОМЫТЫ ;Львовская;Львовская Область;Область;ЛЬВ
378008;ГЛИННА-НАВ.;ГЛИННА-НАВАРИЯ ;Львовская;Львовская Область;Область;ЛЬВ
378205;ХОДОВИЧИ;ХОДОВИЧИ ;Львовская;Львовская Область;Область;ЛЬВ
378218;ПОКРОВЦЫ;ПОКРОВЦЫ ;Львовская;Львовская Область;Область;ЛЬВ
378309;ГНЕЗДЫЧЕВ;ГНЕЗДЫЧЕВ ;Львовская;Львовская Область;Область;ЛЬВ
378402;ЖИДАЧЕВ;ЖИДАЧЕВ ;Львовская;Львовская Область;Область;ЛЬВ
378417;БОРОДЧИЦЫ;БОРОДЧИЦЫ ;Львовская;Львовская Область;Область;ЛЬВ
378506;ДАВЫДОВ;ДАВЫДОВ ;Львовская;Львовская Область;Область;ЛЬВ
378603;ПЕРСЕНКОВКА;ПЕРСЕНКОВКА ;Львовская;Львовская Область;Область;ЛЬВ
378703;СИХОВ;СИХОВ ;Львовская;Львовская Область;Область;ЛЬВ
378722;ПЛ 22 КМ;ПЛАТФОРМА 22 КМ ;Львовская;Львовская Область;Область;ЛЬВ
378807;СТАРЕ СЕЛО;СТАРЕ СЕЛО ;Львовская;Львовская Область;Область;ЛЬВ
378811;ПОДМОНАСТЫРЬ;ПОДМОНАСТЫРЬ ;Львовская;Львовская Область;Область;ЛЬВ
378900;ГЛЕБОВИЧИ;ГЛЕБОВИЧИ ;Львовская;Львовская Область;Область;ЛЬВ
378915;ПЛ 40 КМ;ПЛАТФОРМА 40 КМ ;Львовская;Львовская Область;Область;ЛЬВ
378922;ВЫБРАНОВКА;ВЫБРАНОВКА ;Львовская;Львовская Область;Область;ЛЬВ
378934;БОРУСОВ;БОРУСОВ ;Львовская;Львовская Область;Область;ЛЬВ
379000;БОРЫНИЧИ;БОРЫНИЧИ ;Львовская;Львовская Область;Область;ЛЬВ
379015;ЧЕРНЫЙ ОСТРВ;ЧЕРНЫЙ ОСТРОВ ;Львовская;Львовская Область;Область;ЛЬВ
379028;ГОРОДИЩЕ;ГОРОДИЩЕ ;Львовская;Львовская Область;Область;ЛЬВ
379104;ХОДОРОВ;ХОДОРОВ ;Львовская;Львовская Область;Область;ЛЬВ
379119;БОРТНИКИ;БОРТНИКИ ;Ивано-Франковская;Ивано-Франковская Область;Область;ЛЬВ
379123;ЖУРАВНО;ЖУРАВНО ;Ивано-Франковская;Ивано-Франковская Область;Область;ЛЬВ
379138;ЧЕРНЕВ;ЧЕРНЕВ ;Ивано-Франковская;Ивано-Франковская Область;Область;ЛЬВ
379142;МОЛОДЫНЧЕ;МОЛОДЫНЧЕ ;Львовская;Львовская Область;Область;ЛЬВ
379157;ПОМОНЯТО;ПОМОНЯТО ;Ивано-Франковская;Ивано-Франковская Область;Область;ЛЬВ
379212;ТУЖАНОВЦЫ;ТУЖАНОВЦЫ ;Львовская;Львовская Область;Область;ЛЬВ
379227;ПОДДНЕСТРЯНЫ;ПОДДНЕСТРЯНЫ ;Львовская;Львовская Область;Область;ЛЬВ
379231;ЖИРОВО;ЖИРОВО ;Львовская;Львовская Область;Область;ЛЬВ
379246;ГОРОДИЩЕ 1;ГОРОДИЩЕ 1 ;Львовская;Львовская Область;Область;ЛЬВ
379250;РОЗДОЛ;РОЗДОЛ ;Львовская;Львовская Область;Область;ЛЬВ
379301;БОРЩОВИЧИ;БОРЩОВИЧИ ;Львовская;Львовская Область;Область;ЛЬВ
379316;ПОЛОНИЧИ;ПОЛОНИЧИ ;Львовская;Львовская Область;Область;ЛЬВ
379706;ЗАДВОРЬЕ;ЗАДВОРЬЕ ;Львовская;Львовская Область;Область;ЛЬВ
379710;ПОЛТВА;ПОЛТВА ;Львовская;Львовская Область;Область;ЛЬВ
379725;КУТКОР;КУТКОР ;Львовская;Львовская Область;Область;ЛЬВ
379809;КРАСНЕ;КРАСНЕ ;Львовская;Львовская Область;Область;ЛЬВ
380008;МУКАЧЕВО;МУКАЧЕВО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380101;ЧОП;ЧОП ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380116;ЧОП-ПЕРЕВ.БЗ;ЧОП-ПЕРЕВАЛОЧНАЯ БАЗА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380120;МИНЕРАЛЬНОЕ;МИНЕРАЛЬНОЕ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380135;ЕСЕНЬ-ПЛАТФР;ЕСЕНЬ-ПЛАТФОРМА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380205;ЧОП В ВЕНГ;ЧОП (В ВЕНГРИЮ ) ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380309;ЧОП В СЛОВАК;ЧОП (В СЛОВАКИЮ) ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380402;ЧОП В ЮГОСЛ;ЧОП (В ЮГОСЛАВИЮ ) ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380506;ЧОП АВСТРИЯ;ЧОП (В АВСТРИЮ) ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380600;ЧОП В ЧЕХИЮ;ЧОП В ЧЕХИЮ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380915;ЦЕГЛОВКА;ЦЕГЛОВКА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
380920;СТРУМКОВКА;СТРУМКОВКА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381000;УЖГОРОД;УЖГОРОД ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381015;ХОЛМОК;ХОЛМОК ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381025;ДОМАНИНЦЫ;ДОМАНИНЦЫ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381034;ОНАКОВЦЫ;ОНАКОВЦЫ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381049;НЕВИЦКЕ;НЕВИЦКЕ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381053;НЕВИЦКЕ-ПОДЗ;НЕВИЦКЕ-ПОДЗАМОК ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381104;УЖГОРОД В СЛ;УЖГОРОД (В СЛОВАКИЮ) ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381208;УЖГОРОД В ЧХ;УЖГОРОД В ЧЕХИЮ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381509;КАМЯНИЦА;КАМЯНИЦА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381513;ВОРОЧЕВО;ВОРОЧЕВО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381602;ПЕРЕЧИН;ПЕРЕЧИН ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381617;ЗАРИЧЕВО;ЗАРИЧЕВО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381706;ДУБРЫНИЧИ;ДУБРЫНИЧИ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381710;МИРЧА;МИРЧА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381725;МАЛЫЙ БЕРЕЗН;МАЛЫЙ БЕРЕЗНЫЙ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381730;ШКОЛА-ИНТЕРН;ШКОЛА-ИНТЕРНАТ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381806;ВЕЛ.БЕРЕЗН;ВЕЛИКИЙ БЕРЕЗНЫЙ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381814;ЗАБРОДЬ;ЗАБРОДЬ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381829;СОЛЯ;СОЛЯ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
381918;КОСТРИНО;КОСТРИНО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382003;ЖОРНАВА;ЖОРНАВА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382018;ЗАГАРБ;ЗАГАРБ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382022;СТАВНЕ 2;СТАВНЕ 2 ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382107;СТАВНЕ;СТАВНЕ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382111;ЛУГ;ЛУГ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382126;ВОЛОСЯНКА-ЗК;ВОЛОСЯНКА-ЗАКАРПАТСКАЯ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382130;ЩЕРБИН;ЩЕРБИН ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382145;УЖОК;УЖОК ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382200;СЯНКИ;СЯНКИ ;Львовская;Львовская Область;Область;ЛЬВ
382408;ЕСЕНЬ;ЕСЕНЬ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382412;СВОБОДА;СВОБОДА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382501;БАТЕВО;БАТЕВО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382535;РОВНОЕ;РОВНОЕ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382540;БАТРАДЬ;БАТРАДЬ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
382605;БАТЕВО ВЕНГ;БАТЕВО (В ВЕНГРИЮ ) ;Закарпатская;Закарпатская Область;Область;ЛЬВ
383006;БАРКАСОВО;БАРКАСОВО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
383107;СТРАБИЧЕВО;СТРАБИЧЕВО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
383203;КЛЮЧАРКИ;КЛЮЧАРКИ ;Закарпатская;Закарпатская Область;Область;ЛЬВ
383218;ПЕРЕВАЛ.БАЗА;ПЕРЕВАЛОЧНАЯ БАЗА ;Закарпатская;Закарпатская Область;Область;ЛЬВ
383400;КОЛЧИНО;КОЛЧИНО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
383504;ЧИНАДИЕВО;ЧИНАДИЕВО ;Закарпатская;Закарпатская Область;Область;ЛЬВ
